5877D,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 13x3x21 Dk,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,10.35,1,Taxable Goods,"Catalog, Search",43.77,,,,bags-merch-hi-d-13x3x21-dk-5877D,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5877D_base.jpg,Bags Merch HI-D 13x3x21 Dk base image,/5877D_base.jpg,Bags Merch HI-D 13x3x21 Dk small image,/5877D_base.jpg,Bags Merch HI-D 13x3x21 Dk thumbnail,,,,,,,,1,0,1,base,0,0
5878D,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 13x3x21,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,10.35,1,Taxable Goods,"Catalog, Search",43.77,,,,bags-merch-hi-d-13x3x21-5878D,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5878D_base.jpg,Bags Merch HI-D 13x3x21 base image,/5878D_base.jpg,Bags Merch HI-D 13x3x21 small image,/5878D_base.jpg,Bags Merch HI-D 13x3x21 thumbnail,,,,,,,,1,0,1,base,0,0
5881BD,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 16x4x24 Black,Bags Merch HI-D 16x4x24 Black,,0,1,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-black-5881BD,,,,/5881BD_base.jpg,Bags Merch HI-D 16x4x24 Black base image,/5881BD_base.jpg,Bags Merch HI-D 16x4x24 Black small image,/5881BD_base.jpg,Bags Merch HI-D 16x4x24 Black thumbnail,,,,,,,,1,0,1,base,0,0
5881BUD,,Default,simple,Default Category/No web item,Bags Merch HI-D 16x4x24,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,16.75,0,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-5881BUD,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5881BUD_base.jpg,Bags Merch HI-D 16x4x24 base image,/5881BUD_base.jpg,Bags Merch HI-D 16x4x24 small image,/5881BUD_base.jpg,Bags Merch HI-D 16x4x24 thumbnail,,,,,,,,1,0,1,base,0,0
5881D,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 16x4x24 White,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,16.75,1,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-white-5881D,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5881D_base.jpg,Bags Merch HI-D 16x4x24 White base image,/5881D_base.jpg,Bags Merch HI-D 16x4x24 White small image,/5881D_base.jpg,Bags Merch HI-D 16x4x24 White thumbnail,,,,,,,,1,0,1,base,0,0
5881G,,Default,simple,Default Category/No web item,Bags Merch HI_D 16x4x24 Gray,Bags Merch HI_D 16x4x24 Gray,,0,0,Taxable Goods,"Catalog, Search",82.41,,,,bags-merch-hi_d-16x4x24-gray-5881G,,,,/5881G_base.jpg,Bags Merch HI_D 16x4x24 Gray base image,/5881G_base.jpg,Bags Merch HI_D 16x4x24 Gray small image,/5881G_base.jpg,Bags Merch HI_D 16x4x24 Gray thumbnail,,,,,,,,1,0,1,base,0,0
5881TD,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 16x4x24 Teal,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,16.75,1,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-teal-5881TD,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5881TD_base.jpg,Bags Merch HI-D 16x4x24 Teal base image,/5881TD_base.jpg,Bags Merch HI-D 16x4x24 Teal small image,/5881TD_base.jpg,Bags Merch HI-D 16x4x24 Teal thumbnail,,,,,,,,1,0,1,base,0,0
5882D,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 16x4x24 Red,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,16.75,1,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-red-5882D,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5882D_base.jpg,Bags Merch HI-D 16x4x24 Red base image,/5882D_base.jpg,Bags Merch HI-D 16x4x24 Red small image,/5882D_base.jpg,Bags Merch HI-D 16x4x24 Red thumbnail,,,,,,,,1,0,1,base,0,0
5883D,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 16x4x24 Dk,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,16.75,1,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-dk-5883D,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5883D_base.jpg,Bags Merch HI-D 16x4x24 Dk base image,/5883D_base.jpg,Bags Merch HI-D 16x4x24 Dk small image,/5883D_base.jpg,Bags Merch HI-D 16x4x24 Dk thumbnail,,,,,,,,1,0,1,base,0,0
58845,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags Ameritote 22x12+6 Red,Bags Ameritote 22x12+6 Red,,0,1,Taxable Goods,"Catalog, Search",74.18,,,,bags-ameritote-22x12+6-red-58845,,,,/58845_base.jpg,Bags Ameritote 22x12+6 Red base image,/58845_base.jpg,Bags Ameritote 22x12+6 Red small image,/58845_base.jpg,Bags Ameritote 22x12+6 Red thumbnail,,,,,,,,1,0,1,base,0,0
58849,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags Ameritote 22x12+6 Black,Bags Ameritote 22x12+6 Black,,0,1,Taxable Goods,"Catalog, Search",74.18,,,,bags-ameritote-22x12+6-black-58849,,,,/58849_base.jpg,Bags Ameritote 22x12+6 Black base image,/58849_base.jpg,Bags Ameritote 22x12+6 Black small image,/58849_base.jpg,Bags Ameritote 22x12+6 Black thumbnail,,,,,,,,1,0,1,base,0,0
58851,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags reUSAble HD 19x13+10 Wht,"<div><p align=""left""><span style=""FONT-FAMILY: Verdana""><span style=""FONT-FAMILY: Verdana""><strong></strong></span></span></p><table style=""HEIGHT: 30px; WIDTH: 23px"" bordercolor=""#ce0a00"" cellspacing=""2"" cellpadding=""2"" align=""left""><tbody><tr><td><font size=""2""><img style=""HEIGHT: 42px; WIDTH: 42px; LEFT: 2px; TOP: 9px"" hspace=""2"" vspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg"" align=""left""></font></td><td><font color=""#008000"" size=""2"" face=""Tahoma""></font></td></tr></tbody></table><font face=""Verdana""><font size=""2"">AmeriTotes Lo Density Stock Printed Shoppers have a bottom gusset and floppy loop handle. The bags are 3.5 mils thick and are considered re-usable by many municipal bag ordinances. Bags are priced per case of 200.&nbsp;</font><font color=""#000000"" size=""2""><font color=""#008000"">These bags are made with 15% to 25% recycled material</font> consisting of a combination of post industrial and post consumer resins with a minimum of 5% post consumer recycled (PCR). Made in the U.S.A.</font></font></div><div><font face=""Verdana""><font color=""#000000"" size=""2""><span><br></span></font></font></div><div><font face=""Verdana""><font color=""#000000"" size=""2""><span><img src=""Https://is30.eporia.com/company_8/533356.jpg?cvt=jpeg""></span></font></font></div>",AmeriTotes Printed Shoppers,13.8,1,Taxable Goods,"Catalog, Search",86.5,,,,bags-reusable-hd-19x13+10-wht-58851,"Plastic Bags, Ameri-Totes with Soft Loop Handle Plastic Frosted Bags",plastic bags plastic frosted bag loop handle plastic bags handles custom printing,"Plastic Bags - Ameri-Totes with soft loop handle plastic frosted bags are available in colors including blue, pink, green, yellow, purple and clear frosted plastic bags.",/58851_base.jpg,Bags reUSAble HD 19x13+10 Wht base image,/58851_base.jpg,Bags reUSAble HD 19x13+10 Wht small image,/58851_base.jpg,Bags reUSAble HD 19x13+10 Wht thumbnail,,,,,,,,1,0,1,base,0,0
5887,,Default,simple,Default Category/Shopping Bags/Place Holder,Bags Merch HI-D 16x4x24 DK,Bags Merch HI-D 16x4x24 DK,,0,1,Taxable Goods,"Catalog, Search",82.41,,,,bags-merch-hi-d-16x4x24-dk-5887,,,,/5887_base.jpg,Bags Merch HI-D 16x4x24 DK base image,/5887_base.jpg,Bags Merch HI-D 16x4x24 DK small image,/5887_base.jpg,Bags Merch HI-D 16x4x24 DK thumbnail,,,,,,,,1,0,1,base,0,0
5887D,,Default,simple,Default Category/Shopping Bags/Plastic Bags/Hi Density Plastic Bags/Merchandise & T shirt Bags,Bags Merch HI-D 16x4x24 Dk,"<p align=""left""><font size=""1""><font face=""Verdana"" style=""font-family: Verdana;""><font size=""2""><strong><table style=""HEIGHT: 30px; WIDTH: 41px"" bordercolor=""#ce0a00"" cellpadding=""0"" align=""left""><tbody><tr><td><img style=""HEIGHT: 38px; WIDTH: 44px; LEFT: 2px; TOP: 9px"" hspace=""2"" src=""https://is7.eporia.com/company_8/527766.jpg?qlt=80&amp;cvt=jpeg""></td><td>&nbsp;</td></tr></tbody></table></strong></font></font><font size=""2""><font color=""#000000"" face=""Verdana"" style=""font-family: Verdana;"">&nbsp;Stock economical plastic bags.&nbsp;</font><font face=""Verdana"">7 Stock Colors in White,&nbsp;Red, Dark Blue, Burgundy, Teal, Magenta, and Dark Green. Priced per case.</font><font face=""Verdana, Helvetica"">&nbsp;</font></font><font size=""2"" style=""font-family: Verdana;""><font color=""#000000"">These plastic merchandise bags are made with 15% to 25% recycled material.&nbsp;</font><font size=""2""><font color=""#000000"" face=""Verdana, Helvetica"">All high density bags may be combined for price break.&nbsp; </font><font color=""#000000"" face=""Verdana, Helvetica"">Call for pricing above 25 boxes. Made in the U.S.A.<br></font></font><br></font></font></p>",High Density Plastic Merchandise Bags,16.75,1,Taxable Goods,"Catalog, Search",58.23,,,,bags-merch-hi-d-16x4x24-dk-5887D,Plastic Bags - Hi-Density Plastic Merchandise Bags,"plastic merchandise bags, plastic bags, merchandise bags","Plastic merchandise bags for retail stores, order plastic merchandise bags and retail store packaging supplies online.",/5887D_base.jpg,Bags Merch HI-D 16x4x24 Dk base image,/5887D_base.jpg,Bags Merch HI-D 16x4x24 Dk small image,/5887D_base.jpg,Bags Merch HI-D 16x4x24 Dk thumbnail,,,,,,,,1,0,1,base,0,0
